Day,Trip,AverageDailyBoardings,MedianPassengerLoad,Early,OnTime,Late,TotalFareCounts
Weekday,64 - 64E - 07:30,2.5,0,5.1,88.2,6.7,132
Weekday,64 - 64E - 08:00,3.3,1,5.3,89.1,5.6,177
Weekday,64 - 64E - 08:30,3.6,3,2.8,52.5,44.7,133
Weekday,64 - 64E - 09:00,2.5,1,5.4,92.3,2.3,131
Weekday,64 - 64E - 09:30,2.5,0,6.6,91.9,1.5,131
Weekday,64 - 64E - 10:00,3.2,3,6,93.1,0.9,156
Weekday,64 - 64E - 10:30,3.6,5,5.7,76.3,17.9,196
Weekday,64 - 64E - 11:00,4,1,5.5,93,1.5,206
Weekday,64 - 64E - 11:30,3.6,0,5.5,89.3,5.2,192
Weekday,64 - 64E - 12:00,4.9,4,5.6,92.9,1.5,246
Weekday,64 - 64E - 12:30,4.5,7,3.8,73.2,23,276
Weekday,64 - 64E - 13:00,4.6,2,5.1,88.1,6.8,273
Weekday,64 - 64E - 13:30,5.7,1,5.2,88.7,6.1,344
Weekday,64 - 64E - 14:00,8.4,6,5.1,85.3,9.6,471
Weekday,64 - 64E - 14:30,12.5,10,2.3,49.1,48.6,710
Weekday,64 - 64E - 15:00,12.2,5,2.8,64,33.3,770
Weekday,64 - 64E - 15:30,12.5,2,0.5,31,68.5,739
Weekday,64 - 64E - 16:00,5.9,6,3.9,87.7,8.4,347
Weekday,64 - 64E - 16:30,6.6,9,4.9,71.4,23.7,421
Weekday,64 - 64E - 17:00,5.1,3,6.1,81.2,12.7,314
Weekday,64 - 64E - 17:30,6.7,2,3.9,67.4,28.7,402
Weekday,64 - 64E - 18:00,4.7,6,4.9,89.4,5.7,280
Weekday,64 - 64E - 18:30,4.4,7,5.2,86,8.9,278
Weekday,64 - 64E - 19:00,3.8,3,5.4,91.8,2.8,226
Weekday,64 - 64E - 19:30,3.6,1,4.7,82.6,12.8,178
Weekday,64 - 64E - 20:00,3.3,5,5.6,93,1.5,179
Weekday,64 - 64E - 20:30,3.2,6,5.4,91.9,2.7,161
Weekday,64 - 64E - 21:00,2.2,2,6.1,91.7,2.2,97
Weekday,64 - 64E - 21:30,2.1,1,7,88.7,4.3,88
Weekday,64 - 64W - 06:19,12.7,8,1.7,94,4.3,786
Weekday,64 - 64W - 06:49,26.9,9,0.1,29.3,70.6,"1,724"
Weekday,64 - 64W - 07:19,15.3,6,0.2,79.6,20.2,965
Weekday,64 - 64W - 07:49,10.6,3,0.4,79.3,20.3,658
Weekday,64 - 64W - 08:19,9.2,4,5.3,82.3,12.4,579
Weekday,64 - 64W - 08:49,7.2,5,5.8,31.7,62.5,455
Weekday,64 - 64W - 09:19,6.2,3,0.6,93.2,6.2,369
Weekday,64 - 64W - 09:49,6.8,1,5.1,90.2,4.7,421
Weekday,64 - 64W - 10:19,7.3,4,12.8,83.6,3.7,429
Weekday,64 - 64W - 10:49,8.1,7,5.8,40,54.3,516
Weekday,64 - 64W - 11:19,5.7,2,0.9,94.2,4.9,363
Weekday,64 - 64W - 11:49,5,0,5.5,84.8,9.7,289
Weekday,64 - 64W - 12:19,4.8,3,10.4,84,5.6,268
Weekday,64 - 64W - 12:49,5.7,5,0.2,44.2,55.5,342
Weekday,64 - 64W - 13:19,7,2,0.2,77.7,22.1,420
Weekday,64 - 64W - 13:49,8.7,1,3.1,81.5,15.4,549
Weekday,64 - 64W - 14:19,6.4,5,0.1,75.1,24.8,366
Weekday,64 - 64W - 14:50,8.6,6,0,23.3,76.7,535
Weekday,64 - 64W - 15:21,8.9,2,0.5,52.4,47.1,568
Weekday,64 - 64W - 15:50,6.5,1,0.2,17.5,82.4,376
Weekday,64 - 64W - 16:20,6.5,7,0.2,77.8,22,389
Weekday,64 - 64W - 16:50,4.9,7,0.7,59.6,39.7,293
Weekday,64 - 64W - 17:20,4,2,2.1,76.9,21.1,241
Weekday,64 - 64W - 17:50,3.6,0,1.2,57.8,41,203
Weekday,64 - 64W - 18:19,3.1,4.5,0.6,85.2,14.2,166
Weekday,64 - 64W - 18:49,3.5,6,0.2,73.9,25.9,195
Weekday,64 - 64W - 19:19,2.9,1,2.3,87.8,9.9,150
Weekday,64 - 64W - 19:49,2.8,0,0.8,68,31.2,151
Weekday,64 - 64W - 20:19,3.4,4,0.8,93.1,6.1,141
Weekday,64 - 64W - 20:49,1.9,5,0.2,84.2,15.7,61
Weekday,64 - 64W - 21:19,1.5,1,5.9,90.4,3.8,40
Weekday,64 - 64W - 21:49,1.8,0,12.5,79.7,7.8,14
